Format ID,AWS ID,Year,Month,Day,Hour,Minute,GNSS high i,latitude,longitude,AT/RH/P i,pressure_20_seconds,temperature_air_20_seconds,humidity_relative_20_seconds,Wind i,wind_direction_10_minute,wind_speed_10_minute,wind__gust_direction_10_minute,wind_gust_speed_10_minute,SST i,temperature_sea_surface_20_seconds,Vis i,horizontal_visibility_2_minute,Heave i,significant_wave_height,average_wave_period,Salinity_i,Surface_Salinity_PSU,Eng_Basic_i,Battery_voltage_Avg,Current_avg,AWS_internal_temperature,GPS_age,No_of_sats,Vessel_course_over_ground,Vessel_speed_over_ground,Eng_Solar_Power_i,Current_used_mAh,Current_generated_mAh,Solar Array Voltage,Eng_Pitch_Roll_i,Max_Pitch,Max_Roll,Pitch_Average,Roll_Average
2.0,36089.0,2024.0,7.0,8.0,7.0,0.0,1.0,49.4049,-8.5963,1.0,1006.767,15.0,98.9,1.0,114.0,10.3,124.0,12.7,1.0,15.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,1023.0,16.2,0.0,9.0,1.0,1.2,1.0,0.3,0.4,15.9,1.0,36.3,41.7,0.6,2.1
2.0,1012.0,2024.0,7.0,8.0,7.0,0.0,1.0,49.4049,-8.5963,1.0,1006.887,14.913,97.5,1.0,114.0,10.3,118.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,1023.0,16.1,1.0,9.0,1.0,1.2,1.0,0.3,0.4,15.6,1.0,31.6,33.7,0.3,-1.5
2.0,36089.0,2024.0,7.0,8.0,8.0,0.0,1.0,49.4044,-8.5988,1.0,1006.471,15.2,99.0,1.0,111.0,10.4,116.0,12.9,1.0,15.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,1023.0,16.4,0.0,11.0,1.0,1.3,1.0,0.3,0.5,16.4,1.0,30.4,31.0,0.6,2.2
2.0,1012.0,2024.0,7.0,8.0,8.0,0.0,1.0,49.4045,-8.5988,1.0,1006.693,15.2,98.3,1.0,113.0,10.3,109.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,1023.0,16.3,1.0,11.0,1.0,1.4,1.0,0.3,0.5,16.4,1.0,38.4,31.9,0.1,-1.5
2.0,36089.0,2024.0,7.0,8.0,9.0,0.0,1.0,49.4031,-8.5998,1.0,1006.308,15.5,98.0,1.0,118.0,10.1,128.0,13.4,1.0,15.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.6,0.0,9.0,2.0,1.5,1.0,0.3,0.9,17.4,1.0,31.1,33.9,1.0,1.9
2.0,1012.0,2024.0,7.0,8.0,9.0,0.0,1.0,49.4031,-8.5998,1.0,1006.227,15.4,97.0,1.0,118.0,10.2,120.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.5,1.0,9.0,2.0,1.5,1.0,0.3,0.9,17.3,1.0,29.2,38.3,0.6,-1.9
2.0,36089.0,2024.0,7.0,8.0,10.0,0.0,1.0,49.4026,-8.5999,1.0,1005.917,15.3,99.1,1.0,123.0,10.5,109.0,14.1,1.0,15.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.8,0.0,10.0,1.0,1.5,1.0,0.3,0.9,17.3,1.0,35.6,42.1,1.1,1.1
2.0,1012.0,2024.0,7.0,8.0,10.0,0.0,1.0,49.4026,-8.5999,1.0,1005.842,15.3,98.5,1.0,123.0,10.7,134.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.7,1.0,10.0,1.0,1.5,1.0,0.3,0.8,17.3,1.0,35.3,36.1,0.7,-2.6
2.0,36089.0,2024.0,7.0,8.0,11.0,0.0,1.0,49.4031,-8.6002,1.0,1005.695,15.4,99.9,1.0,125.0,10.7,138.0,13.9,1.0,15.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,16.9,0.0,10.0,2.0,1.5,1.0,0.3,1.1,17.6,1.0,32.2,34.3,0.5,2.3
2.0,1012.0,2024.0,7.0,8.0,11.0,0.0,1.0,49.4031,-8.6002,1.0,1005.905,15.4,98.9,1.0,125.0,10.7,136.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,16.7,1.0,10.0,2.0,1.5,1.0,0.3,1.1,17.4,1.0,32.4,36.7,0.1,-1.4
2.0,36089.0,2024.0,7.0,8.0,12.0,0.0,1.0,49.4032,-8.6001,1.0,1005.86,15.6,99.4,1.0,123.0,9.9,135.0,12.3,1.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.0,0.0,10.0,2.0,1.7,1.0,0.3,1.3,17.6,1.0,40.0,38.3,0.3,1.4
2.0,1012.0,2024.0,7.0,8.0,12.0,0.0,1.0,49.4032,-8.6001,1.0,1005.812,15.6,98.4,1.0,122.0,9.9,126.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,16.8,1.0,10.0,2.0,1.7,1.0,0.3,1.0,17.9,1.0,39.8,42.5,0.0,-2.5
2.0,36089.0,2024.0,7.0,8.0,13.0,0.0,1.0,49.4039,-8.5998,1.0,1005.446,15.7,99.4,1.0,121.0,8.8,117.0,12.2,1.0,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,1023.0,17.2,0.0,12.0,2.0,1.6,1.0,0.3,0.2,19.4,1.0,42.6,32.8,-0.2,2.4
2.0,1012.0,2024.0,7.0,8.0,13.0,0.0,1.0,49.4039,-8.5998,1.0,1005.584,15.7,98.2,1.0,120.0,8.9,113.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.0,1.0,12.0,2.0,1.5,1.0,0.3,0.0,19.7,1.0,33.3,30.8,-0.6,-1.3
2.0,36089.0,2024.0,7.0,8.0,14.0,0.0,1.0,49.4045,-8.5994,1.0,1004.732,15.7,99.7,1.0,115.0,8.6,110.0,10.6,1.0,15.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.2,0.0,11.0,1.0,1.5,1.0,0.3,0.0,19.9,1.0,29.1,37.2,0.2,2.4
2.0,1012.0,2024.0,7.0,8.0,14.0,0.0,1.0,49.4045,-8.5994,1.0,1004.839,15.7,98.2,1.0,115.0,8.7,119.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.1,1.0,11.0,1.0,1.5,1.0,0.3,0.0,19.8,1.0,34.0,39.1,-0.1,-1.5
2.0,36089.0,2024.0,7.0,8.0,15.0,0.0,1.0,49.4051,-8.5977,1.0,1004.242,15.8,98.8,1.0,109.0,6.7,114.0,8.7,1.0,15.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.5,0.0,8.0,1.0,1.5,1.0,0.3,0.0,20.1,1.0,34.0,34.1,0.2,2.1
2.0,1012.0,2024.0,7.0,8.0,15.0,0.0,1.0,49.4051,-8.5977,1.0,1004.193,15.8,98.0,1.0,109.0,6.8,113.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.2,1.0,8.0,1.0,1.5,1.0,0.3,0.0,20.1,1.0,29.6,34.1,-0.2,-1.7
2.0,1012.0,2024.0,7.0,3.0,16.0,0.0,1.0,49.4022,-8.5942,1.0,1013.423,15.3,79.8,1.0,307.0,11.3,305.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.4,1.0,10.0,2.0,1.5,1.0,0.3,0.0,20.6,1.0,45.3,38.5,0.2,-1.4
2.0,36089.0,2024.0,7.0,3.0,16.0,0.0,1.0,49.4023,-8.5942,1.0,1013.46,15.3,80.0,1.0,307.0,11.3,298.0,14.1,1.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.5,0.0,10.0,2.0,1.5,1.0,0.3,0.0,20.6,1.0,45.7,39.7,0.5,2.6
2.0,1012.0,2024.0,7.0,3.0,17.0,0.0,1.0,49.4019,-8.5946,1.0,1013.809,15.5,77.7,1.0,307.0,11.3,286.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,17.6,1.0,9.0,1.0,1.5,1.0,0.3,0.3,19.3,1.0,39.3,39.2,-0.3,-1.3
2.0,36089.0,2024.0,7.0,3.0,17.0,0.0,1.0,49.4019,-8.5945,1.0,1013.805,15.475,77.9,1.0,307.0,11.3,283.0,15.1,1.0,16.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.7,0.0,9.0,1.0,1.5,1.0,0.3,1.2,17.5,1.0,41.1,32.7,0.2,2.6
2.0,1012.0,2024.0,7.0,3.0,18.0,0.0,1.0,49.4012,-8.5955,1.0,1014.303,15.3,79.1,1.0,308.0,10.8,303.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.3,1.0,10.0,1.0,1.4,1.0,0.3,0.8,17.2,1.0,35.6,32.6,0.7,-1.8
2.0,36089.0,2024.0,7.0,3.0,18.0,0.0,1.0,49.4012,-8.5955,1.0,1014.267,15.3,80.1,1.0,308.0,10.8,300.0,14.4,1.0,16.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,1023.0,17.4,0.0,10.0,1.0,1.4,1.0,0.3,0.3,18.9,1.0,32.2,32.4,1.2,2.1
2.0,1012.0,2024.0,7.0,3.0,19.0,0.0,1.0,49.401,-8.5964,1.0,1014.539,15.3,78.3,1.0,312.0,10.9,323.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.1,1.0,10.0,1.0,1.5,1.0,0.3,0.0,19.4,1.0,35.7,34.5,-0.4,-1.2
2.0,36089.0,2024.0,7.0,3.0,19.0,0.0,1.0,49.401,-8.5964,1.0,1014.584,15.35,78.5,1.0,312.0,11.0,324.0,14.3,1.0,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.1,0.0,10.0,1.0,1.5,1.0,0.3,0.0,19.5,1.0,37.1,36.1,0.0,2.6
2.0,1012.0,2024.0,7.0,3.0,20.0,0.0,1.0,49.401,-8.5974,1.0,1015.101,15.2,77.2,1.0,312.0,11.6,325.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,16.9,1.0,9.0,2.0,1.6,1.0,0.3,0.0,18.7,1.0,29.8,36.5,-1.5,-0.2
2.0,36089.0,2024.0,7.0,3.0,20.0,0.0,1.0,49.401,-8.5974,1.0,1014.868,15.225,78.3,1.0,314.0,11.7,328.0,14.9,1.0,16.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.1,0.0,9.0,2.0,1.5,1.0,0.3,0.0,18.7,1.0,32.1,38.4,-1.2,3.5
2.0,1012.0,2024.0,7.0,3.0,21.0,0.0,1.0,49.4011,-8.5973,1.0,1015.383,15.156,81.2,1.0,311.0,11.2,317.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,16.7,1.0,10.0,2.0,1.6,1.0,0.3,0.0,16.1,1.0,33.1,33.7,0.3,-1.4
2.0,36089.0,2024.0,7.0,3.0,21.0,0.0,1.0,49.4011,-8.5973,1.0,1015.198,15.125,81.2,1.0,311.0,11.2,315.0,13.9,1.0,16.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,16.9,0.0,10.0,2.0,1.6,1.0,0.3,0.0,16.4,1.0,33.5,37.9,0.6,2.5
2.0,1012.0,2024.0,7.0,3.0,22.0,0.0,1.0,49.4013,-8.5972,1.0,1015.88,15.08,82.6,1.0,311.0,10.1,306.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,16.5,1.0,11.0,2.0,1.5,1.0,0.3,0.0,2.7,1.0,42.3,35.6,0.0,-2.1
2.0,36089.0,2024.0,7.0,3.0,22.0,0.0,1.0,49.4013,-8.5972,1.0,1015.716,15.1,82.8,1.0,311.0,10.3,309.0,13.5,1.0,16.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,16.8,0.0,11.0,2.0,1.5,1.0,0.3,0.0,2.7,1.0,43.6,37.3,0.5,1.7
2.0,1012.0,2024.0,7.0,3.0,23.0,0.0,1.0,49.4015,-8.5958,1.0,1016.136,15.2,75.9,1.0,313.0,9.8,316.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.4,1.0,10.0,2.0,1.6,1.0,0.3,0.0,0.2,1.0,32.0,35.4,-0.1,-1.3
2.0,36089.0,2024.0,7.0,3.0,23.0,0.0,1.0,49.4015,-8.5958,1.0,1016.055,15.15,75.6,1.0,313.0,9.8,304.0,12.7,1.0,16.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.6,0.0,10.0,2.0,1.6,1.0,0.3,0.0,0.2,1.0,34.6,29.6,0.2,2.5
2.0,1012.0,2024.0,7.0,4.0,0.0,0.0,1.0,49.4017,-8.5955,1.0,1016.175,15.0,68.7,1.0,310.0,10.2,323.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.3,1.0,10.0,1.0,1.3,1.0,0.3,0.0,0.2,1.0,30.3,37.5,0.4,-2.3
2.0,36089.0,2024.0,7.0,4.0,0.0,0.0,1.0,49.4017,-8.5955,1.0,1016.113,15.025,69.3,1.0,309.0,10.2,300.0,13.6,1.0,16.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.5,0.0,10.0,1.0,1.3,1.0,0.3,0.0,0.2,1.0,29.5,37.6,0.7,1.7
2.0,1012.0,2024.0,7.0,4.0,1.0,0.0,1.0,49.4018,-8.5953,1.0,1015.89,15.1,71.8,1.0,297.0,10.1,301.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.4,1.0,9.0,1.0,1.3,1.0,0.3,0.0,0.2,1.0,31.7,35.5,-0.3,-1.9
2.0,36089.0,2024.0,7.0,4.0,1.0,0.0,1.0,49.4018,-8.5953,1.0,1015.729,15.05,71.5,1.0,296.0,10.2,301.0,14.3,1.0,16.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.6,0.0,9.0,1.0,1.3,1.0,0.3,0.0,0.2,1.0,32.4,31.6,0.2,1.9
2.0,1012.0,2024.0,7.0,4.0,2.0,0.0,1.0,49.4017,-8.5952,1.0,1015.959,14.921,68.4,1.0,308.0,11.0,306.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.3,1.0,9.0,2.0,1.6,1.0,0.3,0.0,0.2,1.0,38.7,40.2,0.0,-2.7
2.0,36089.0,2024.0,7.0,4.0,2.0,0.0,1.0,49.4017,-8.5952,1.0,1015.979,15.025,69.3,1.0,307.0,11.0,309.0,14.5,1.0,16.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.6,0.0,9.0,2.0,1.6,1.0,0.3,0.0,0.2,1.0,39.5,38.6,0.5,1.2
2.0,1012.0,2024.0,7.0,4.0,3.0,0.0,1.0,49.4016,-8.5952,1.0,1015.821,14.93,72.2,1.0,304.0,9.3,317.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.2,1.0,9.0,2.0,1.7,1.0,0.3,0.0,0.2,1.0,40.1,46.0,0.7,-2.6
2.0,36089.0,2024.0,7.0,4.0,3.0,0.0,1.0,49.4016,-8.5952,1.0,1015.905,14.925,72.7,1.0,304.0,9.4,301.0,12.2,1.0,16.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.5,0.0,9.0,2.0,1.7,1.0,0.3,0.0,0.2,1.0,39.2,49.9,1.2,1.3
2.0,1012.0,2024.0,7.0,4.0,4.0,0.0,1.0,49.4014,-8.5954,1.0,1015.831,14.832,69.3,1.0,300.0,10.2,308.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.2,1.0,10.0,1.0,1.5,1.0,0.3,0.0,0.7,1.0,28.9,34.0,0.7,-2.4
2.0,36089.0,2024.0,7.0,4.0,4.0,0.0,1.0,49.4014,-8.5953,1.0,1015.844,14.85,69.0,1.0,298.0,10.3,306.0,13.0,1.0,16.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.4,0.0,10.0,1.0,1.5,1.0,0.3,0.0,0.6,1.0,30.3,29.8,1.2,1.5
2.0,1012.0,2024.0,7.0,4.0,5.0,0.0,1.0,49.4013,-8.5957,1.0,1016.19,15.0,71.2,1.0,304.0,9.8,306.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.1,1.0,11.0,2.0,1.5,1.0,0.3,0.0,12.9,1.0,36.7,35.6,0.8,-2.1
2.0,36089.0,2024.0,7.0,4.0,5.0,0.0,1.0,49.4013,-8.5957,1.0,1016.209,15.0,71.5,1.0,304.0,9.9,299.0,12.1,1.0,16.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.3,0.0,11.0,2.0,1.5,1.0,0.3,0.0,13.0,1.0,34.5,34.1,1.2,1.7
2.0,1012.0,2024.0,7.0,4.0,6.0,0.0,1.0,49.4012,-8.5958,1.0,1016.705,14.86,69.7,1.0,304.0,10.1,308.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,1023.0,16.3,1.0,10.0,1.0,1.5,1.0,0.3,1.8,16.8,1.0,36.8,35.9,0.5,-2.1
2.0,36089.0,2024.0,7.0,4.0,6.0,0.0,1.0,49.4012,-8.5958,1.0,1016.529,14.875,69.5,1.0,304.0,10.1,304.0,12.8,1.0,16.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,1023.0,16.4,0.0,10.0,1.0,1.5,1.0,0.3,1.5,17.6,1.0,37.3,37.8,1.0,1.7
2.0,1012.0,2024.0,7.0,4.0,7.0,0.0,1.0,49.4012,-8.5964,1.0,1016.872,15.139,72.9,1.0,295.0,7.8,301.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.0,1.0,9.0,1.0,1.4,1.0,0.3,0.9,20.3,1.0,29.7,28.6,0.1,-2.3
2.0,36089.0,2024.0,7.0,4.0,7.0,0.0,1.0,49.4012,-8.5964,1.0,1016.889,15.175,71.9,1.0,294.0,7.7,298.0,9.9,1.0,16.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.2,0.0,9.0,1.0,1.4,1.0,0.3,1.2,20.1,1.0,28.7,33.2,0.6,1.5
2.0,1012.0,2024.0,7.0,4.0,8.0,0.0,1.0,49.4012,-8.5968,1.0,1017.267,15.078,76.1,1.0,286.0,8.1,288.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.6,1.0,10.0,1.0,1.3,1.0,0.3,0.0,20.7,1.0,31.5,47.6,-0.2,-1.7
2.0,36089.0,2024.0,7.0,4.0,8.0,0.0,1.0,49.4012,-8.5968,1.0,1017.355,15.0,75.5,1.0,286.0,8.1,296.0,10.1,1.0,16.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.8,0.0,10.0,1.0,1.4,1.0,0.3,0.0,20.7,1.0,30.3,35.4,0.2,2.1
2.0,1012.0,2024.0,7.0,4.0,9.0,0.0,1.0,49.4013,-8.5976,1.0,1017.485,15.0,70.4,1.0,288.0,9.2,282.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,17.6,1.0,9.0,2.0,1.7,1.0,0.3,0.2,20.7,1.0,33.2,40.5,-0.2,-1.5
2.0,36089.0,2024.0,7.0,4.0,9.0,0.0,1.0,49.4013,-8.5976,1.0,1017.53,15.15,71.2,1.0,287.0,9.3,307.0,11.8,1.0,16.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.8,0.0,9.0,2.0,1.7,1.0,0.3,0.4,20.5,1.0,34.6,33.1,0.2,2.3
2.0,1012.0,2024.0,7.0,4.0,10.0,0.0,1.0,49.4015,-8.5976,1.0,1017.326,15.1,70.5,1.0,284.0,7.7,284.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.1,1.0,10.0,2.0,1.6,1.0,0.3,0.3,21.0,1.0,30.0,39.1,-0.1,-1.8
2.0,36089.0,2024.0,7.0,4.0,10.0,0.0,1.0,49.4015,-8.5976,1.0,1017.258,15.1,70.4,1.0,283.0,7.8,282.0,9.7,1.0,16.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.1,0.0,10.0,2.0,1.6,1.0,0.3,0.6,20.7,1.0,31.0,33.9,0.3,2.1
2.0,1012.0,2024.0,7.0,4.0,11.0,0.0,1.0,49.4029,-8.5944,1.0,1016.931,15.5,69.1,1.0,264.0,7.5,264.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,18.5,1.0,10.0,1.0,1.4,1.0,0.3,0.0,20.9,1.0,33.5,46.0,-0.3,-1.9
2.0,36089.0,2024.0,7.0,4.0,11.0,0.0,1.0,49.4028,-8.5945,1.0,1016.984,15.225,70.2,1.0,263.0,7.6,270.0,10.3,1.0,16.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.5,0.0,10.0,1.0,1.4,1.0,0.3,0.0,21.0,1.0,34.5,38.6,0.1,1.9
2.0,1012.0,2024.0,7.0,4.0,12.0,0.0,1.0,49.4043,-8.5945,1.0,1016.91,15.438,72.4,1.0,256.0,8.5,249.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,18.7,1.0,9.0,1.0,1.5,1.0,0.3,0.7,19.9,1.0,31.2,32.6,-0.2,-2.0
2.0,36089.0,2024.0,7.0,4.0,12.0,0.0,1.0,49.4043,-8.5945,1.0,1016.849,15.425,72.9,1.0,256.0,8.5,249.0,11.1,1.0,16.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.7,0.0,9.0,2.0,1.5,1.0,0.3,0.7,19.9,1.0,31.4,36.7,0.3,1.7
2.0,1012.0,2024.0,7.0,4.0,13.0,0.0,1.0,49.4044,-8.5945,1.0,1016.583,15.413,74.8,1.0,250.0,8.1,249.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.7,1.0,11.0,1.0,1.4,1.0,0.3,0.0,20.9,1.0,32.6,32.5,-0.3,-1.5
2.0,36089.0,2024.0,7.0,4.0,13.0,0.0,1.0,49.4044,-8.5945,1.0,1016.522,15.55,74.6,1.0,250.0,8.1,243.0,10.3,1.0,16.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.7,0.0,11.0,1.0,1.4,1.0,0.3,0.0,20.9,1.0,32.4,36.4,0.1,2.2
2.0,1012.0,2024.0,7.0,4.0,14.0,0.0,1.0,49.4042,-8.5941,1.0,1015.906,15.625,75.0,1.0,240.0,10.0,243.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,18.8,1.0,11.0,1.0,1.3,1.0,0.3,0.2,20.6,1.0,40.2,32.6,0.7,-1.8
2.0,36089.0,2024.0,7.0,4.0,14.0,0.0,1.0,49.4042,-8.5941,1.0,1015.976,15.625,75.8,1.0,238.0,10.0,240.0,11.9,1.0,16.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.7,0.0,11.0,1.0,1.3,1.0,0.3,0.0,20.7,1.0,37.4,31.2,1.1,2.0
2.0,1012.0,2024.0,7.0,4.0,15.0,0.0,1.0,49.4042,-8.594,1.0,1015.443,15.455,77.3,1.0,233.0,10.0,234.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,18.5,1.0,9.0,2.0,1.5,1.0,0.3,0.6,20.0,1.0,30.1,30.3,0.5,-2.0
2.0,36089.0,2024.0,7.0,4.0,15.0,0.0,1.0,49.4042,-8.5941,1.0,1015.358,15.45,76.0,1.0,232.0,10.0,229.0,12.3,1.0,16.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,18.4,0.0,9.0,2.0,1.5,1.0,0.3,0.7,20.0,1.0,29.6,33.5,0.9,1.9
2.0,1012.0,2024.0,7.0,4.0,16.0,0.0,1.0,49.4039,-8.5939,1.0,1014.958,15.4,80.4,1.0,233.0,11.4,240.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.1,1.0,9.0,2.0,1.7,1.0,0.3,0.0,20.3,1.0,39.9,39.0,0.4,-1.7
2.0,36089.0,2024.0,7.0,4.0,16.0,0.0,1.0,49.4039,-8.5939,1.0,1015.105,15.3,80.2,1.0,232.0,11.5,241.0,15.0,1.0,16.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,18.2,0.0,9.0,2.0,1.8,1.0,0.3,0.0,20.3,1.0,38.9,37.8,0.8,2.2
2.0,1012.0,2024.0,7.0,4.0,17.0,0.0,1.0,49.4034,-8.5938,1.0,1014.358,15.11,82.8,1.0,237.0,10.9,239.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,1023.0,17.4,1.0,9.0,2.0,1.8,1.0,0.3,0.0,19.8,1.0,40.7,35.8,1.3,-2.6
2.0,36089.0,2024.0,7.0,4.0,17.0,0.0,1.0,49.4034,-8.5938,1.0,1014.351,15.125,82.7,1.0,234.0,10.8,230.0,13.8,1.0,16.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,1023.0,17.6,0.0,9.0,2.0,1.8,1.0,0.3,0.4,18.8,1.0,40.3,35.4,1.8,1.3
2.0,1012.0,2024.0,7.0,4.0,18.0,0.0,1.0,49.4032,-8.5939,1.0,1013.13,15.5,82.7,1.0,229.0,12.3,219.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,16.9,1.0,10.0,2.0,1.6,1.0,0.3,1.0,16.8,1.0,35.1,43.5,0.6,-1.4
2.0,36089.0,2024.0,7.0,4.0,18.0,0.0,1.0,49.4032,-8.5939,1.0,1013.167,15.5,83.2,1.0,228.0,12.3,200.0,16.5,1.0,16.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1023.0,17.0,0.0,10.0,2.0,1.6,1.0,0.3,1.0,17.1,1.0,35.0,46.5,1.0,2.5
